text,label,clean_text
General News | Opinion,9,"['wuhan', 'detected', 'cholera', 'causing', 'bacteria', 'sample', 'taken', 'turtle', 'food', 'market', 'sparking', 'comparison', 'first', 'day', 'covid', 'pandemic', 'http', 't.co', 'h1mnlnnmio']"
General News | Opinion,9,"['talk', 'peak', 'inflation', 'become', 'pas', 'quarter', 'week', '.', 'weekend', 'reading', 'http', 't.co', 'mxohdoqnzs']"
General News | Opinion,9,"['potentially', 'record', 'breaking', 'heatwave', 'heaping', 'chaos', 'already', 'broken', 'britain', 'http', 't.co', 'yyec8f7wqn']"
General News | Opinion,9,"['supposed', 'post', 'covid', '19', 'summer', '.', 'mask', 'gone', 'place', 'vacation', 'season', 'full', 'swing', '.', 'reality', 'confronting', 'people', 'virus', 'gone', 'away', 'http', 't.co', 'rcrp1a0bhs']"
General News | Opinion,9,"['weekend', 'sit', 'back', 'enjoy', 'best', 'long', 'read', 'http', 't.co', 'lp4m3mbfur']"
General News | Opinion,9,"['new', 'number', 'hope', 'dialing', '988', 'u', 'connects', 'caller', 'local', 'crisis', 'center', 'http', 't.co', 'pyppjin5br', 'via', 'citylab']"
General News | Opinion,9,"['buzzing', 'social', 'medium', 'morning', 'http', 't.co', 'dvlpvmt2k1']"
General News | Opinion,9,"['soprano', 'angel', 'blue', 'say', 'perform', 'opera', 'italy', 'month', 'blackface', 'used', 'staging', 'different', 'work', 'stage', 'via', 'ap', 'http', 't.co', '6r69adlpri']"
General News | Opinion,9,"['china', 'covid', 'zero', 'approach', 'still', 'remains', 'biggest', 'challenge', 'facing', 'luxury', 'industry', 'pandemic', 'enters', 'third', 'year', 'http', 't.co', '62hvvuhl5w']"
General News | Opinion,9,"['thousand', 'uk', 'patient', 'long', 'covid', 'leaving', 'country', 'seek', 'expensive', 'unproven', 'treatment', 'blood', 'washing', 'http', 't.co', 'nsjhauk9qg']"
General News | Opinion,9,"['thousand', 'gay', 'right', 'supporter', 'celebrated', 'heavy', 'police', 'guard', 'south', 'korean', 'capital', 'marked', 'city', 'first', 'pride', 'parade', 'three', 'year', 'ap', 'report', 'http', 't.co', '4wkay5uaeb']"
General News | Opinion,9,"['u', 'air', 'force', 'top', 'hypersonic', 'weapon', 'completed', 'second', 'successful', 'test', 'le', 'two', 'month', 'turnaround', 'three', 'earlier', 'failure', 'http', 't.co', 'jerw2mqpdw']"
General News | Opinion,9,"['baggage', 'chaos', 'airport', 'getting', 'bad', 'traveler', 'turning', 'airtags', 'similar', 'device', 'keep', 'tab', 'belonging', 'http', 't.co', 'kq5zl8azyg']"
General News | Opinion,9,"['new', 'series', 'citylab', 'mslaurabliss', 'uncovers', 'far', 'right', 'making', 'inroad', 'local', 'government', 'people', 'fighting', 'back', '.', 'episode', 'begin', 'july', '20.', 'subscribe', 'bedrock', 'usa', 'iheartradio', 'wherever', 'get', 'podcasts', 'http', 't.co', 'zrz6tqnnv9', 'http', 't.co', 'd9dmipnmns']"
General News | Opinion,9,"['aperol', 'spritz', 'slushies', 'great', 'way', 'instantly', 'chill', 'http', 't.co', 'xiwzljdve3']"
General News | Opinion,9,"['south', 'africa', 'rooibos', 'tea', 'industry', 'paid', '716', '000', 'indigenous', 'group', 'way', 'recognize', 'plant', 'original', 'cultivator', 'http', 't.co', 'ciynw9affp']"
General News | Opinion,9,"['james', 'webb', 'space', 'telescope', 'released', 'first', 'image', 'time', 'science', 'begin', '.', 'meet', 'five', 'scientist', 'analyze', 'earliest', 'galaxy', 'unexplored', 'region', 'solar', 'system', '.', 'watch', 'full', 'http', 't.co', 'vf8nuapilf', 'http', 't.co', 'bontrzz6lj', 'http', 't.co', 'dwon3map1u']"
General News | Opinion,9,"['crypto', 'market', 'ravaged', 'turmoil', 'lately', 'bitcoin', 'late', 'week', 'bounce', 'may', 'signaling', 'clear', 'http', 't.co', 'te7owey1uu']"
General News | Opinion,9,"['chinese', 'people', 'refusing', 'pay', 'mortgage', 'getting', 'beaten', 'protesting', 'bank', '.', 'trouble', 'may', 'getting', 'started', 'http', 't.co', '7pepolqlzp', 'via', 'opinion']"
General News | Opinion,9,"['talk', 'peak', 'inflation', 'become', 'pas', 'quarter', 'week', '.', 'weekend', 'reading', 'http', 't.co', 'yohssvt8kl']"
General News | Opinion,9,"['drug', 'kingpin', 'wanted', 'dea', 'agent', 'killing', '1985', 'arrested', 'mexico', 'http', 't.co', 'flikpa20sx']"
General News | Opinion,9,"['worst', 'airport', 'europe', 'delay', 'right', 'http', 't.co', 'zegsi9l0hz', 'http', 't.co', 'yky9vl55pg']"
General News | Opinion,9,"['hungarian', 'holding', 'daily', 'protest', 'plunging', 'currency', 'threat', 'russian', 'cut', 'natural', 'gas', 'shipment', 'force', 'prime', 'minister', 'viktor', 'orban', 'embrace', 'unpopular', 'austerity', 'measure', 'http', 't.co', 'ecbx5ezyld']"
General News | Opinion,9,"['puerto', 'rican', 'pop', 'star', 'bad', 'bunny', 'singing', 'song', 'summer', 'biggest', 'artist', 'year', 'one', 'else', 'come', 'close', 'http', 't.co', 'cvrveqwyyf']"
General News | Opinion,9,"['potentially', 'record', 'breaking', 'heatwave', 'heaping', 'chaos', 'already', 'broken', 'britain', 'http', 't.co', 'a27kvcenjk']"
General News | Opinion,9,"['california', 'historic', 'drought', 'may', 'leave', 'state', 'largest', 'amount', 'empty', 'farmland', 'recent', 'memory', 'farmer', 'face', 'unprecedented', 'cut', 'crucial', 'water', 'supply', 'http', 't.co', 'l8awwrzzn9']"
General News | Opinion,9,"['le', 'decade', 'ago', 'heathrow', 'undisputed', 'hub', 'airport', 'europe', '.', 'lot', 'changed', 'http', 't.co', 'rgyptpkqls']"
General News | Opinion,9,"['take', 'look', 'bloomberg', 'best', 'political', 'story', 'past', 'week', 'http', 't.co', 'fdogahquml']"
General News | Opinion,9,"['hot', 'temperature', 'uk', 'guardian', 'infrastructure', 'warning', 'worst', 'case', 'scenario', 'via', 'climate', 'http', 't.co', 'c8uhbzskg3']"
General News | Opinion,9,"['former', 'anglo', 'american', 'ceo', 'talking', 'private', 'equity', 'firm', 'way', 'invest', 'mining', 'sector', 'energy', 'transition', 'gather', 'pace', 'http', 't.co', 'tn75niufo1']"
General News | Opinion,9,"['british', 'sun', 'may', 'try', 'mess', 'body', 'mind', 'keep', 'cool', 'http', 't.co', 'qdxoqsdews']"
General News | Opinion,9,"['climate', 'change', 'making', 'extreme', 'heat', 'wave', 'london', 'common', '.', '4', 'chart', 'detail', 'growing', 'risk', 'http', 't.co', '9pwgam6rhn']"
General News | Opinion,9,"['saudi', 'arabia', 'open', 'airspace', 'airline', 'including', 'flight', 'israel', 'seen', 'win', 'u', 'president', 'joe', 'biden', 'http', 't.co', 'vykypcu8gn']"
General News | Opinion,9,"['airmegeddon', 'heathrow', 'order', 'halt', 'summer', 'ticket', 'sale', 'could', 'cost', '500', 'million', 'lost', 'revenue', '.', 'http', 't.co', 'bms1fddtjy']"
General News | Opinion,9,"['global', 'shock', 'forced', 'europe', 'turn', 'back', 'towards', 'coal', 'power', '.', 'heat', 'wave', 'drying', 'swathe', 'continent', 'show', 'danger', 'backsliding', 'climate', 'goal', 'read', 'big', 'take', 'http', 't.co', '9wnltbeeew']"
General News | Opinion,9,"['thousand', 'gay', 'right', 'supporter', 'celebrated', 'heavy', 'police', 'guard', 'south', 'korean', 'capital', 'marked', 'city', 'first', 'pride', 'parade', 'three', 'year', 'ap', 'report', 'http', 't.co', '2j1m066xx4']"
General News | Opinion,9,"['japan', 'found', 'record', '110', '600', 'new', 'covid', 'case', 'saturday', 'surpassing', 'previous', 'high', 'set', 'february', 'public', 'broadcaster', 'nhk', 'said', 'http', 't.co', 'awe6lzdrha']"
General News | Opinion,9,"['puerto', 'rican', 'pop', 'star', 'bad', 'bunny', 'singing', 'song', 'summer', 'biggest', 'artist', 'year', 'one', 'else', 'come', 'close', 'http', 't.co', '9h3dur2c3g']"
General News | Opinion,9,"['drug', 'lord', 'rafael', 'caro', 'quintero', 'behind', 'killing', 'dea', 'agent', '1985', 'captured', 'mexican', 'force', 'nearly', 'decade', 'walking', 'mexican', 'prison', 'returning', 'drug', 'trafficking', '.', 'via', 'ap', 'http', 't.co', 'urdicdiqgu']"
General News | Opinion,9,"['u', 'president', 'biden', 'said', 'saudi', 'arabia', 'committed', 'extending', 'strengthening', 'un', 'mediated', 'truce', 'yemen', 'http', 't.co', 'gllzzb7fun']"
General News | Opinion,9,"['satellite', 'image', 'show', 'russian', 'delegation', 'visiting', 'iran', 'view', 'unmanned', 'weapon', 'capable', 'drone', 'could', 'purchased', 'use', 'war', 'ukraine', 'senior', 'u', 'official', 'said', 'http', 't.co', 'jdsagefcwa']"
General News | Opinion,9,"['raj', 'rajaratnam', 'former', 'inmate', '62785', '054', 'searching', 'next', 'big', 'trade', 'http', 't.co', 'sqiwjrogag']"
General News | Opinion,9,"['baggage', 'chaos', 'airport', 'getting', 'bad', 'traveler', 'turning', 'airtags', 'similar', 'device', 'keep', 'tab', 'belonging', 'http', 't.co', '0hkngyy0vs']"
General News | Opinion,9,"['chinese', 'people', 'refusing', 'pay', 'mortgage', 'getting', 'beaten', 'protesting', 'bank', '.', 'trouble', 'may', 'getting', 'started', 'http', 't.co', 'kuvnyduhkn', 'via', 'opinion']"
General News | Opinion,9,"['extreme', 'heat', 'could', 'lead', 'power', 'outage', 'canceled', 'flight', 'may', 'danger', 'life', 'called', 'red', 'extreme', 'warning', 'place', 'across', 'part', 'southern', 'england', 'monday', 'tuesday', '.', 'reminder', 'risk', 'posed', 'climate', 'change', 'http', 't.co', 'hxt3fr5zey']"
General News | Opinion,9,"['hungarian', 'holding', 'daily', 'protest', 'plunging', 'currency', 'threat', 'russian', 'cut', 'natural', 'gas', 'shipment', 'force', 'prime', 'minister', 'viktor', 'orban', 'embrace', 'unpopular', 'austerity', 'measure', 'http', 't.co', 'ijola2luyg']"
General News | Opinion,9,"['greg', 'fleming', 'head', 'wealth', 'adviser', 'rockefeller', 'capital', 'management', 'say', 'see', 'financial', 'institution', 'becoming', 'increasingly', 'wary', 'expanding', 'china', 'due', 'mounting', 'geopolitical', 'tension', 'pandemic', 'restriction', 'http', 't.co', 'xlmjljeix0']"
General News | Opinion,9,"['airmegeddon', 'heathrow', 'order', 'halt', 'summer', 'ticket', 'sale', 'could', 'cost', '500', 'million', 'lost', 'revenue', '.', 'http', 't.co', 'frso0um4fz']"
General News | Opinion,9,"['191', 'million', 'euromillions', 'jackpot', 'rolled', 'friday', 'night', 'meaning', 'player', 'must', 'wait', 'tuesday', 'next', 'chance', 'scoop', 'record', 'prize', 'http', 't.co', 'xml7z2uyvb']"
General News | Opinion,9,"['expected', 'extreme', 'temperature', 'prompted', 'londoner', 'urged', 'travelling', 'monday', 'tuesday', 'http', 't.co', 'fv0voo13s1']"
General News | Opinion,9,"['potentially', 'record', 'breaking', 'heatwave', 'heaping', 'chaos', 'already', 'broken', 'britain', 'http', 't.co', 'smn7fujagf']"
General News | Opinion,9,"['california', 'historic', 'drought', 'may', 'leave', 'state', 'largest', 'amount', 'empty', 'farmland', 'recent', 'memory', 'farmer', 'face', 'unprecedented', 'cut', 'crucial', 'water', 'supply', 'http', 't.co', 'dp3tweem1y']"
General News | Opinion,9,"['climate', 'change', 'making', 'extreme', 'heat', 'wave', 'london', 'common', '.', '4', 'chart', 'detail', 'growing', 'risk', 'http', 't.co', 'chwzaimbhf']"
General News | Opinion,9,"['china', 'government', 'usually', 'get', 'want', '.', 'made', 'beijing', 'vaccine', 'mandate', 'reversal', 'interesting', 'http', 't.co', 'hq52ewxvjk']"
General News | Opinion,9,"['british', 'sun', 'may', 'try', 'mess', 'body', 'mind', 'keep', 'cool', 'http', 't.co', 'kevpvialot']"
General News | Opinion,9,"['ivana', 'trump', 'died', 'suffering', 'blunt', 'impact', 'injury', 'torso', 'fall', 'stair', 'new', 'york', 'city', 'home', 'http', 't.co', '7o3xowokx6']"
General News | Opinion,9,"['drug', 'kingpin', 'wanted', 'dea', 'agent', 'killing', '1985', 'arrested', 'mexico', 'http', 't.co', 'vthxwqktr1']"
General News | Opinion,9,"['baggage', 'chaos', 'airport', 'getting', 'bad', 'traveler', 'turning', 'airtags', 'similar', 'device', 'keep', 'tab', 'belonging', 'http', 't.co', '01a49jkzl4']"
General News | Opinion,9,"['australia', 'reintroduce', 'support', 'payment', 'worker', 'forced', 'isolate', 'contracting', 'covid', '19', 'case', 'number', 'keep', 'rising', 'http', 't.co', 'dwusomwnuo']"
General News | Opinion,9,"['weekend', 'sit', 'back', 'enjoy', 'best', 'long', 'read', 'http', 't.co', 'obdsxrazat']"
General News | Opinion,9,"['least', 'five', 'people', 'died', 'pileup', 'friday', 'evening', 'interstate', '90', 'montana', 'ap', 'report', 'http', 't.co', '6fgiczffeu']"
General News | Opinion,9,"['mb', 'futuristic', 'desert', 'megaproject', 'supposed', 'ski', 'resort', 'swim', 'lane', 'commuter', 'smart', 'everything', '.', 'even', '500', 'billion', 'budget', 'neom', 'builder', 'say', 'sliding', 'science', 'fiction', '.', 'read', 'big', 'take', 'http', 't.co', 'c2p9gt19ed', 'via', 'bw']"
General News | Opinion,9,"['massive', 'crime', 'probably', 'largest', 'art', 'theft', 'history', '.', 'art', 'dealer', 'looted', 'cambodia', 'decade', 'selling', 'treasured', 'statue', 'world', 'top', 'museum', 'http', 't.co', 'wn4kdukly9']"
General News | Opinion,9,"['chinese', 'people', 'refusing', 'pay', 'mortgage', 'getting', 'beaten', 'protesting', 'bank', '.', 'trouble', 'may', 'getting', 'started', 'http', 't.co', 'qqzarqiggz', 'via', 'opinion']"
General News | Opinion,9,"['james', 'webb', 'space', 'telescope', 'released', 'first', 'image', 'time', 'science', 'begin', '.', 'meet', 'five', 'scientist', 'analyze', 'earliest', 'galaxy', 'unexplored', 'region', 'solar', 'system', '.', 'watch', 'full', 'http', 't.co', 'vf8nuapilf', 'http', 't.co', 'bontrzz6lj', 'http', 't.co', 'bi9oh2vyim']"
General News | Opinion,9,"['drug', 'kingpin', 'wanted', 'dea', 'agent', 'killing', '1985', 'arrested', 'mexico', 'http', 't.co', 'tgg6ugx2hr']"
General News | Opinion,9,"['china', 'activism', 'increasingly', 'suppressed', 'art', 'literature', 'closely', 'scrutinized', 'one', 'artist', 'get', 'environmental', 'message', 'across', '.', '.', 'http', 't.co', 'dmpiulyknu']"
General News | Opinion,9,"['drug', 'lord', 'rafael', 'caro', 'quintero', 'behind', 'killing', 'dea', 'agent', '1985', 'captured', 'mexican', 'force', 'nearly', 'decade', 'walking', 'mexican', 'prison', 'returning', 'drug', 'trafficking', '.', 'via', 'ap', 'http', 't.co', 'fd7h8kuuax']"
General News | Opinion,9,"['greg', 'fleming', 'head', 'wealth', 'adviser', 'rockefeller', 'capital', 'management', 'say', 'see', 'financial', 'institution', 'becoming', 'increasingly', 'wary', 'expanding', 'china', 'due', 'mounting', 'geopolitical', 'tension', 'pandemic', 'restriction', 'http', 't.co', 'ber4qfmlz6']"
General News | Opinion,9,"['europe', 'may', 'need', 'ration', 'natural', 'gas', 'meet', 'winter', 'heating', 'demand', 'nord', 'stream', 'pipeline', 'restart', 'evening', 'briefing', 'http', 't.co', '1vikscca5f']"
General News | Opinion,9,"['u', 'troop', 'served', 'peacekeeper', 'island', 'red', 'sea', 'depart', 'accord', 'pave', 'way', 'saudi', 'arabia', 'take', 'control', 'develop', 'http', 't.co', 'drfbnjyprr']"
General News | Opinion,9,"['woman', 'accused', 'conspiring', 'husband', 'launder', '4.5', 'billion', 'worth', 'bitcoin', 'stolen', 'bitfinex', 'currency', 'exchange', 'seeking', 'court', 'approval', 'get', 'new', 'job', 'case', 'proceeds', 'http', 't.co', 'fpspaetrjd']"
General News | Opinion,9,"['tiger', 'wood', 'get', 'emotional', 'sendoff', 'st.', 'andrew', 'http', 't.co', 'slnrcud4dy']"
General News | Opinion,9,"['mental', 'health', 'emergency', 'number', '988', 'link', '200', 'local', 'crisis', 'center', 'launch', 'across', 'u', 'next', 'month', '.', 'need', 'scramble', 'get', 'ready', 'http', 't.co', 'q4pfgqhbxu']"
General News | Opinion,9,"['puerto', 'rican', 'pop', 'star', 'bad', 'bunny', 'singing', 'song', 'summer', 'biggest', 'artist', 'year', 'one', 'else', 'come', 'close', 'http', 't.co', 'sejbz1u2ru']"
General News | Opinion,9,"['u', 'ordered', 'another', '2.5', 'million', 'dos', 'bavarian', 'nordic', 'jynneos', 'vaccine', 'available', 'next', 'year', 'monkeypox', 'continues', 'spread', 'http', 't.co', '3vr7gywzl9']"
General News | Opinion,9,"['citylab', 'daily', 'gunshot', 'detection', 'technology', 'waste', 'http', 't.co', '1ctwxeajzi', 'via', 'citylab']"
General News | Opinion,9,"['anthony', 'fauci', 'say', 'given', 'shaking', 'hand', 'closest', 'contact', 'despite', 'relentless', 'spread', 'covid', '19', 'http', 't.co', 'w8mxr1zym7']"
General News | Opinion,9,"['11th', 'death', 'new', 'york', 'city', 'rikers', 'island', 'jail', 'complex', 'year', 'spurred', 'call', 'advocate', 'accountability', 'oversight', 'prison', 'system', 'http', 't.co', 'df7dmxp4xt', 'via', 'citylab']"
General News | Opinion,9,"['mark', 'zandi', 'say', 'u', 'still', 'avoid', 'recession', 'warns', 'might', 'talk', 'one', 'anyway', '.', 'latest', 'go', 'podcast', 'discus', 'outlook', 'government', 'inflation', 'data', '.', 'listen', 'apple', 'http', 't.co', 'wqrexsyror', 'spotify', 'http', 't.co', '2yupv7k2ca', 'http', 't.co', 'zpu9bvtrtv']"
General News | Opinion,9,"['raj', 'rajaratnam', 'former', 'inmate', '62785', '054', 'searching', 'next', 'big', 'trade', 'http', 't.co', 'sdbudm4oqb']"
General News | Opinion,9,"['new', 'series', 'citylab', 'mslaurabliss', 'uncovers', 'far', 'right', 'making', 'inroad', 'local', 'government', 'people', 'fighting', 'back', '.', 'episode', 'begin', 'july', '20.', 'subscribe', 'bedrock', 'usa', 'iheartradio', 'wherever', 'get', 'podcasts', 'http', 't.co', 'zrz6tqnnv9', 'http', 't.co', 'gi5jbpq8wy']"
General News | Opinion,9,"['track', 'fed', 'latest', 'move', 'get', 'update', 'u', 'economy', 'signing', 'weekly', 'fix', 'newsletter', 'delivered', 'inbox', 'every', 'friday', 'http', 't.co', 'oa0ohsql3m', 'http', 't.co', 'fzbiicv5bm']"
General News | Opinion,9,"['uk', 'issue', 'first', 'ever', 'red', 'warning', 'hot', 'weather', 'next', 'week', 'http', 't.co', 'zzma6lvbks', 'via', 'ap']"
General News | Opinion,9,"['today', 'bloomberg', 'deal', 'newsletter', 'chat', 'psp', 'partner', 'penny', 'pritzker', 'one', 'organizer', 'techchicago', '.', 'plus', 'big', 'oil', 'looking', 'renewables', 'deal', 'rbc', 'considering', 'divestiture', 'europe', 'http', 't.co', 'klscv5xrbn']"
General News | Opinion,9,"['gremlin', 'director', 'joe', 'dante', 'say', 'baby', 'yoda', 'completely', 'stolen', 'copied', 'film', 'http', 't.co', '5z0ylnsz95']"
General News | Opinion,9,"['mb', 'futuristic', 'desert', 'megaproject', 'supposed', 'ski', 'resort', 'swim', 'lane', 'commuter', 'smart', 'everything', '.', 'even', '500', 'billion', 'budget', 'neom', 'builder', 'say', 'sliding', 'science', 'fiction', '.', 'read', 'big', 'take', 'http', 't.co', 'xgngkxuldz', 'via', 'bw']"
General News | Opinion,9,"['already', 'beleaguered', 'crypto', 'miner', 'could', 'soon', 'facing', 'additional', 'pressure', 'celsius', 'bankruptcy', 'http', 't.co', 'pze1wwzaad']"
General News | Opinion,9,"['best', 'time', 'ask', 'raise', 'job', 'perk', 'http', 't.co', '6ixxpnoeei']"
General News | Opinion,9,"['julia', 'robert', 'honored', 'academy', 'museum', 'motion', 'picture', 'via', 'ap', 'http', 't.co', 'hoscaodi7m']"
General News | Opinion,9,"['despite', 'reputation', 'overpowering', 'strength', 'bitterness', 'robusta', 'coffee', 'finding', 'new', 'follower', 'brazilian', 'farmer', 'stepping', 'supply', 'http', 't.co', 'rovge8icyd']"
General News | Opinion,9,"['attorney', 'woman', 'right', 'advocate', 'gloria', 'allred', 'tell', 'emma', 'barnett', 'traumatic', 'experience', 'taught', 'one', 'ever', 'forced', 'put', 'life', 'risk', 'end', 'unwanted', 'pregnancy', 'http', 't.co', 'mjlkzz6ovi']"
General News | Opinion,9,"['esg', 'financier', 'fighting', 'spirit', '4', 'trillion', 'market', 'socially', 'responsible', 'credit', 'stay', 'open', 'broader', 'primary', 'market', 'shutter', 'http', 't.co', 'j3meqb9xwt']"
General News | Opinion,9,"['luxury', 'home', 'market', 'heading', 'perhaps', 'direction', 'think', 'http', 't.co', 'dvovwujq7z']"
General News | Opinion,9,"['twitter', 'want', 'force', 'elon', 'musk', 'make', 'good', '44', 'billion', 'buyout', 'offer', '.', 'expect', 'delaware', 'trial', 'bloomberg', 'opinion', 'columnist', 'matt', 'levine', 'join', 'oddlots', 'discus', 'apple', 'http', 't.co', '3icobilpuc', 'spotify', 'http', 't.co', 'owyd78ubfb', 'http', 't.co', 'x2wqm6z4uz']"
General News | Opinion,9,"['bloomberg', 'crypto', 'editor', 'ass', 'big', 'trend', 'small', 'moment', '.', 'today', 'bloomberg', 'crypto', 'episode', 'meet', 'three', 'bloomberg', 'crypto', 'editor', 'learn', 'translate', 'trend', 'moment', 'podcasts', 'spotify', 'http', 't.co', '4j2fpfuotj', 'apple', 'http', 't.co', 'mlh0lkvxky', 'http', 't.co', 'nlc6mppqai']"
General News | Opinion,9,"['wall', 'street', 'european', 'investment', 'bank', 'acute', 'sense', 'buyer', 'remorse', 'http', 't.co', 'hj4dnvj2ch']"
General News | Opinion,9,"['gabby', 'giffords', 'shot', 'head', 'learn', 'walk', 'talk', '.', 'stop', 'http', 't.co', '6nq20qgipx', 'via', 'citylab']"
General News | Opinion,9,"['russia', 'government', 'plan', 'reject', 'request', 'foreign', 'bank', 'sell', 'unit', 'country', 'sanctioned', 'russian', 'bank', 'unable', 'sell', 'business', 'abroad', 'http', 't.co', 'omx4ptag2z']"
General News | Opinion,9,"['puerto', 'rican', 'pop', 'star', 'bad', 'bunny', 'singing', 'song', 'summer', 'biggest', 'artist', 'year', 'one', 'else', 'come', 'close', 'http', 't.co', '7xqsdp3t8w']"
General News | Opinion,9,"['ukrainian', 'state', 'run', 'energy', 'company', 'naftogaz', 'may', 'need', 'billion', 'buy', 'natural', 'gas', 'civilian', 'population', 'winter', 'http', 't.co', 'wmq0prmaxu']"
General News | Opinion,9,"['texas', 'power', 'grid', 'relying', 'short', 'term', 'solution', 'poised', 'long', 'term', 'problem', 'http', 't.co', 'h9pxfvwi66']"
General News | Opinion,9,"['new', 'everyone', '50', 'uk', 'eligible', 'covid', '19', 'booster', 'shot', 'autumn', 'plan', 'increase', 'protection', 'ahead', 'winter', 'http', 't.co', 'utrdvbsqu7']"
General News | Opinion,9,"['11', 'fine', 'writing', 'instrument', 'bic', 'cut', 'http', 't.co', '0qo5kf9v7j']"
General News | Opinion,9,"['struggling', 'contain', 'monkeypox', 'outbreak', 'resulted', '1', '000', 'u', 'case', 'u', 'health', 'official', 'may', 'open', 'access', 'antiviral', 'drug', 'little', 'studied', 'human', 'come', 'risk', 'dangerous', 'side', 'effect', 'http', 't.co', 'liq9qpa0af']"
General News | Opinion,9,"['bailing', 'german', 'energy', 'giant', 'uniper', 'shaping', 'even', 'painful', 'week', 'long', 'tangled', 'nearly', 'failed', 'rescue', 'carrier', 'lufthansa', 'http', 't.co', 'icjhjx0cug']"
General News | Opinion,9,"['shopper', 'traffic', 'picking', 'store', 'snapping', 'space', 'take', 'advantage', 'rent', 'bargain', 'http', 't.co', 'jjmf5vq5wv']"
General News | Opinion,9,"['gun', 'pointed', 'u', 'really', 'uncomfortable', 'carson', 'block', 'say', 'u', 'authority', 'scrutinizing', 'short', 'seller', 'operate', 'http', 't.co', 'wcyopytn0d']"
General News | Opinion,9,"['covid', '19', 'infection', 'uk', 'jump', 'nearly', '800', '000', 'week', 'part', 'country', 'nearing', 'record', 'level', 'seen', 'spring', 'http', 't.co', 'ctspqxxmmm']"
General News | Opinion,9,"['searcher', 'seismic', 'planning', 'survey', 'looking', 'oil', 'offshore', 'south', 'africa', 'month', 'called', 'earlier', 'search', 'due', 'court', 'challenge', 'http', 't.co', 'qzigtf1ggp']"
General News | Opinion,9,"['500', 'billion', 'build', 'saudi', 'desert', 'http', 't.co', 'y4kjbiqoav']"
General News | Opinion,9,"['people', 'across', 'china', 'refusing', 'pay', 'mortgage', 'need', 'know', 'http', 't.co', 'wu6dkpbhkn']"
General News | Opinion,9,"['russian', 'occupied', 'peninsula', 'crimea', 'shipping', '50', 'time', 'volume', 'food', 'usually', 'time', 'year', 'likely', 'indicating', 'seized', 'ukrainian', 'grain', 'taken', 'abroad', 'http', 't.co', 'bt5r2spm1f']"
General News | Opinion,9,"['middle', 'class', 'american', 'whose', 'rising', 'wage', 'keep', 'inflation', 'facing', 'tough', 'choice', 'basic', 'need', 'http', 't.co', 'zvm1of0nil']"
General News | Opinion,9,"['recession', 'imminent', 'come', 'host', 'vonniequinn', 'joined', 'ritholtz', 'discus', 'state', 'economy', 'listen', 'apple', 'podcasts', 'http', 't.co', 'zedz4how3v', 'http', 't.co', 'zvrrrbrwhz']"
General News | Opinion,9,"['mb', 'futuristic', 'desert', 'megaproject', 'supposed', 'ski', 'resort', 'swim', 'lane', 'commuter', 'smart', 'everything', '.', 'even', '500', 'billion', 'budget', 'neom', 'builder', 'say', 'sliding', 'science', 'fiction', '.', 'read', 'big', 'take', 'http', 't.co', 'rfurhvjyea', 'via', 'bw']"
General News | Opinion,9,"['u', 'recession', 'need', 'know', 'prepare', 'http', 't.co', 'oqgihfwjzg']"
General News | Opinion,9,"['lot', 'doom', 'gloom', 'around', 'uk', 'economy', 'right', 'bloomberguk', 'team', 'dug', 'also', 'found', 'reason', 'optimistic', 'listen', 'back', 'full', 'http', 't.co', 'avr6wuk7kk']"
General News | Opinion,9,"['toyota', 'crown', 'car', 'known', 'ferrying', 'around', 'japan', 'elite', 'set', 'global', 'stage', 'http', 't.co', 'wmwxvoi1in']"
General News | Opinion,9,"['year', 'top', 'performing', 'emerging', 'market', 'fund', 'manager', 'dodge', 'esg', 'darling', 'tsmc', 'tencent', 'alibaba', 'beat', 'peer', 'http', 't.co', '2hi4srbfge']"
General News | Opinion,9,"['surge', 'food', 'price', 'followed', 'outbreak', 'war', 'ukraine', 'underline', 'country', 'pivotal', 'role', 'feeding', 'planet', 'http', 't.co', 'munnybnsua']"
General News | Opinion,9,"['u', 'police', 'trying', 'flip', 'scammer', 'glean', 'insight', 'cybercrime', 'http', 't.co', 'xgnpepco5u']"
General News | Opinion,9,"['puerto', 'rican', 'pop', 'star', 'bad', 'bunny', 'biggest', 'artist', 'year', 'one', 'else', 'come', 'close', 'http', 't.co', 'i1s5ocrwyr']"
General News | Opinion,9,"['ukraine', 'refugee', 'cancer', 'patient', 'starting', 'go', 'home', 'http', 't.co', 'xq5pki8jpc']"
General News | Opinion,9,"['probably', 'using', 'emoji', 'wrong', 'work', 'http', 't.co', 'svxypl5gs7']"
General News | Opinion,9,"['baggage', 'chaos', 'airport', 'getting', 'bad', 'traveler', 'turning', 'airtags', 'similar', 'device', 'keep', 'tab', 'belonging', 'http', 't.co', 'rfvsenggrx']"
General News | Opinion,9,"['global', 'shock', 'forced', 'europe', 'turn', 'back', 'towards', 'coal', 'power', '.', 'heat', 'wave', 'drying', 'swathe', 'continent', 'show', 'danger', 'backsliding', 'climate', 'goal', 'read', 'big', 'take', 'http', 't.co', 'h2qyrte1z5']"
General News | Opinion,9,"['blackrock', 'client', 'reduced', 'amount', 'money', 'poured', 'firm', 'long', 'term', 'fund', 'market', 'cratered', 'inflation', 'surged', 'http', 't.co', 'j86rzmme7f']"
